subject,testsuite,type,total_mutants,killed,estimator,estimation,CILower,CIUpper,MEstimate,MLower,MUpper
commons-io,dynamosa,methods,3273,2837,spader_chao,3679.944,3549.848,3833.782,3263.4,3251.335697067751,3269.845079197046
commons-io,dynamosa,methods,3273,2837,spader_ice,3653.627,3551.177,3770.775,3263.4,3251.335697067751,3269.845079197046
commons-io,dynamosa,methods,3273,2837,spader_ice1,3881.933,3737.408,4049.657,3263.4,3251.335697067751,3269.845079197046
commons-io,dynamosa,methods,3273,2837,spader_ichao2,3888.519,3810.948,3972.269,3263.4,3251.335697067751,3269.845079197046
commons-io,dynamosa,methods,3273,2837,species_chaobunge,4120.0,3900.0,4378.0,3263.4,3251.335697067751,3269.845079197046
commons-io,dynamosa,methods,3273,2837,species_jackknife,4688.0,4287.0,5089.0,3263.4,3251.335697067751,3269.845079197046
commons-io,dynamosa,methods,3273,2837,species_pcg,5189.0,3811.0,5310.0,3263.4,3251.335697067751,3269.845079197046
commons-io,dynamosa,methods,3273,2837,species_pnpmle,4346.0,3757.0,4519.0,3263.4,3251.335697067751,3269.845079197046
commons-io,dynamosa,methods,3273,2837,species_unpmle,4548.0,3744.0,5097.0,3263.4,3251.335697067751,3269.845079197046
commons-io,dynamosa,methods,3273,2837,zelterman,4219.47730853578,3958.88714180863,4480.06747526294,3263.4,3251.335697067751,3269.845079197046
commons-io,organic,classes,3273,3081,bootstrap,4110.54534642376,3313.37484307885,4907.71584976866,3263.4,3251.335697067751,3269.845079197046
commons-io,organic,classes,3273,3081,ice,4227.58956549944,4076.29743131855,4378.88169968033,3263.4,3251.335697067751,3269.845079197046
commons-io,organic,classes,3273,3081,spader_chao,3673.561,3590.212,3770.554,3263.4,3251.335697067751,3269.845079197046
commons-io,organic,classes,3273,3081,spader_ice,3993.759,3879.646,4124.177,3263.4,3251.335697067751,3269.845079197046
commons-io,organic,classes,3273,3081,spader_ice1,4107.9,3962.141,4277.771,3263.4,3251.335697067751,3269.845079197046
commons-io,organic,classes,3273,3081,spader_ichao2,3673.561,3590.212,3770.554,3263.4,3251.335697067751,3269.845079197046
commons-io,organic,classes,3273,3081,species_chaobunge,4198.0,4019.0,4411.0,3263.4,3251.335697067751,3269.845079197046
commons-io,organic,classes,3273,3081,species_jackknife,4247.0,4152.0,4342.0,3263.4,3251.335697067751,3269.845079197046
commons-io,organic,classes,3273,3081,species_pcg,3966.0,3907.0,4210.0,3263.4,3251.335697067751,3269.845079197046
commons-io,organic,classes,3273,3081,species_pnpmle,6952.0,6875.0,7593.0,3263.4,3251.335697067751,3269.845079197046
commons-io,organic,classes,3273,3081,species_unpmle,3966.0,3907.0,4445.0,3263.4,3251.335697067751,3269.845079197046
commons-io,organic,classes,3273,3081,zelterman,3594.97871682387,3488.22154348919,3701.73589015855,3263.4,3251.335697067751,3269.845079197046
commons-io,organic,methods,3273,3081,bootstrap,3443.63346429291,3373.37601753748,3513.89091104833,3263.4,3251.335697067751,3269.845079197046
commons-io,organic,methods,3273,3081,ice,4247.98392183524,4054.81822216066,4441.14962150981,3263.4,3251.335697067751,3269.845079197046
commons-io,organic,methods,3273,3081,spader_chao,3247.034,3206.578,3300.523,3263.4,3251.335697067751,3269.845079197046
commons-io,organic,methods,3273,3081,spader_ice,3232.743,3202.328,3270.782,3263.4,3251.335697067751,3269.845079197046
commons-io,organic,methods,3273,3081,spader_ice1,3246.229,3212.553,3288.525,3263.4,3251.335697067751,3269.845079197046
commons-io,organic,methods,3273,3081,spader_ichao2,3285.543,3262.475,3311.543,3263.4,3251.335697067751,3269.845079197046
commons-io,organic,methods,3273,3081,species_chaobunge,3249.0,3211.0,3289.0,3263.4,3251.335697067751,3269.845079197046
commons-io,organic,methods,3273,3081,species_jackknife,3424.0,3373.0,3475.0,3263.4,3251.335697067751,3269.845079197046
commons-io,organic,methods,3273,3081,species_pcg,3271.0,3232.0,3514.0,3263.4,3251.335697067751,3269.845079197046
commons-io,organic,methods,3273,3081,species_pnpmle,4917.0,4870.0,5197.0,3263.4,3251.335697067751,3269.845079197046
commons-io,organic,methods,3273,3081,species_unpmle,3291.0,3257.0,3512.0,3263.4,3251.335697067751,3269.845079197046
commons-io,organic,methods,3273,3081,zelterman,3528.91618679029,3365.51312816501,3692.31924541557,3263.4,3251.335697067751,3269.845079197046
commons-io,random,classes,3273,1905,bootstrap,2790.00225043764,2537.2712683647,3042.73323251058,3263.4,3251.335697067751,3269.845079197046
commons-io,random,classes,3273,1905,ice,8513.9815833167,7094.04729195819,9933.91587467521,3263.4,3251.335697067751,3269.845079197046
commons-io,random,classes,3273,1905,spader_chao,7106.544,6301.099,8059.56,3263.4,3251.335697067751,3269.845079197046
commons-io,random,classes,3273,1905,spader_ice,6814.359,6095.254,7656.874,3263.4,3251.335697067751,3269.845079197046
commons-io,random,classes,3273,1905,spader_ice1,9458.216,7965.063,11319.272,3263.4,3251.335697067751,3269.845079197046
commons-io,random,classes,3273,1905,spader_ichao2,7857.656,7114.239,8707.166,3263.4,3251.335697067751,3269.845079197046
commons-io,random,classes,3273,1905,species_chaobunge,-3896.0,-2210.0,-6274.0,3263.4,3251.335697067751,3269.845079197046
commons-io,random,classes,3273,1905,species_jackknife,8106.0,7562.0,8650.0,3263.4,3251.335697067751,3269.845079197046
commons-io,random,classes,3273,1905,species_pcg,22290.0,17187.0,30459.0,3263.4,3251.335697067751,3269.845079197046
commons-io,random,classes,3273,1905,species_pnpmle,11696.0,8180.0,11507.0,3263.4,3251.335697067751,3269.845079197046
commons-io,random,classes,3273,1905,species_unpmle,20116.0,11048.0,123049789.0,3263.4,3251.335697067751,3269.845079197046
commons-io,random,classes,3273,1905,zelterman,7596.18293202793,6622.01820727817,8570.34765677768,3263.4,3251.335697067751,3269.845079197046
commons-io,random,methods,3273,1905,bootstrap,2411.75102409789,2360.45229647108,2463.0497517247,3263.4,3251.335697067751,3269.845079197046
commons-io,random,methods,3273,1905,ice,4605.10413069604,4141.35890337302,5068.84935801905,3263.4,3251.335697067751,3269.845079197046
commons-io,random,methods,3273,1905,spader_chao,2448.278,2349.153,2569.525,3263.4,3251.335697067751,3269.845079197046
commons-io,random,methods,3273,1905,spader_ice,2505.546,2416.3,2610.369,3263.4,3251.335697067751,3269.845079197046
commons-io,random,methods,3273,1905,spader_ice1,2683.548,2555.108,2837.364,3263.4,3251.335697067751,3269.845079197046
commons-io,random,methods,3273,1905,spader_ichao2,2584.061,2527.402,2645.877,3263.4,3251.335697067751,3269.845079197046
commons-io,random,methods,3273,1905,species_chaobunge,2891.0,2682.0,3145.0,3263.4,3251.335697067751,3269.845079197046
commons-io,random,methods,3273,1905,species_jackknife,2931.0,2730.0,3132.0,3263.4,3251.335697067751,3269.845079197046
commons-io,random,methods,3273,1905,species_pcg,2993.0,2636.0,3403.0,3263.4,3251.335697067751,3269.845079197046
commons-io,random,methods,3273,1905,species_pnpmle,2694.0,2379.0,2957.0,3263.4,3251.335697067751,3269.845079197046
commons-io,random,methods,3273,1905,species_unpmle,2631.0,2435.0,3436.0,3263.4,3251.335697067751,3269.845079197046
commons-io,random,methods,3273,1905,zelterman,2737.80987211844,2545.73971032683,2929.88003391006,3263.4,3251.335697067751,3269.845079197046
commons-lang,dynamosa,classes,13061,11294,bootstrap,14880.8679797201,10367.2844145821,19394.451544858,12522.8,12162.94295896444,12775.8934720132
commons-lang,dynamosa,classes,13061,11294,ice,12618.6572285768,12580.8410678262,12656.4733893273,12522.8,12162.94295896444,12775.8934720132
commons-lang,dynamosa,classes,13061,11294,spader_chao,11797.047,11740.211,11861.123,12522.8,12162.94295896444,12775.8934720132
commons-lang,dynamosa,classes,13061,11294,spader_ice,12558.672,12467.783,12656.598,12522.8,12162.94295896444,12775.8934720132
commons-lang,dynamosa,classes,13061,11294,spader_ice1,12558.672,12467.783,12656.598,12522.8,12162.94295896444,12775.8934720132
commons-lang,dynamosa,classes,13061,11294,spader_ichao2,11797.047,11740.211,11861.123,12522.8,12162.94295896444,12775.8934720132
commons-lang,dynamosa,classes,13061,11294,species_chaobunge,11948.0,11879.0,12024.0,12522.8,12162.94295896444,12775.8934720132
commons-lang,dynamosa,classes,13061,11294,species_jackknife,13796.0,13657.0,13935.0,12522.8,12162.94295896444,12775.8934720132
commons-lang,dynamosa,classes,13061,11294,species_pcg,13736.0,13658.0,13990.0,12522.8,12162.94295896444,12775.8934720132
commons-lang,dynamosa,classes,13061,11294,species_pnpmle,13713.0,13669.0,13864.0,12522.8,12162.94295896444,12775.8934720132
commons-lang,dynamosa,classes,13061,11294,species_unpmle,13741.0,13651.0,14353.0,12522.8,12162.94295896444,12775.8934720132
commons-lang,dynamosa,classes,13061,11294,zelterman,11376.3712304005,11350.301411492,11402.4410493089,12522.8,12162.94295896444,12775.8934720132
commons-lang,dynamosa,methods,13061,11294,bootstrap,13662.9427283902,10415.2197734123,16910.6656833682,12522.8,12162.94295896444,12775.8934720132
commons-lang,dynamosa,methods,13061,11294,ice,35342.8379063894,28882.3997941962,41803.2760185827,12522.8,12162.94295896444,12775.8934720132
commons-lang,dynamosa,methods,13061,11294,spader_chao,12610.608,12480.866,12754.533,12522.8,12162.94295896444,12775.8934720132
commons-lang,dynamosa,methods,13061,11294,spader_ice,12772.039,12655.611,12898.422,12522.8,12162.94295896444,12775.8934720132
commons-lang,dynamosa,methods,13061,11294,spader_ice1,12967.136,12828.886,13117.839,12522.8,12162.94295896444,12775.8934720132
commons-lang,dynamosa,methods,13061,11294,spader_ichao2,12890.042,12831.577,12950.731,12522.8,12162.94295896444,12775.8934720132
commons-lang,dynamosa,methods,13061,11294,species_chaobunge,13052.0,12897.0,13215.0,12522.8,12162.94295896444,12775.8934720132
commons-lang,dynamosa,methods,13061,11294,species_jackknife,13918.0,13679.0,14157.0,12522.8,12162.94295896444,12775.8934720132
commons-lang,dynamosa,methods,13061,11294,species_pcg,12998.0,12837.0,13813.0,12522.8,12162.94295896444,12775.8934720132
commons-lang,dynamosa,methods,13061,11294,species_pnpmle,12774.0,12708.0,13385.0,12522.8,12162.94295896444,12775.8934720132
commons-lang,dynamosa,methods,13061,11294,species_unpmle,12772.0,12691.0,13284.0,12522.8,12162.94295896444,12775.8934720132
commons-lang,dynamosa,methods,13061,11294,zelterman,13328.6405878464,13055.7243781323,13601.5567975604,12522.8,12162.94295896444,12775.8934720132
commons-lang,organic,classes,13061,8576,bootstrap,12373.668485005,11711.051163724,13036.285806286,12522.8,12162.94295896444,12775.8934720132
commons-lang,organic,classes,13061,8576,ice,49328.4268620773,43796.1802363226,54860.6734878321,12522.8,12162.94295896444,12775.8934720132
commons-lang,organic,classes,13061,8576,spader_chao,30356.749,28690.031,32161.576,12522.8,12162.94295896444,12775.8934720132
commons-lang,organic,classes,13061,8576,spader_ice,36531.263,34672.982,38521.865,12522.8,12162.94295896444,12775.8934720132
commons-lang,organic,classes,13061,8576,spader_ice1,70989.894,65191.057,77382.682,12522.8,12162.94295896444,12775.8934720132
commons-lang,organic,classes,13061,8576,spader_ichao2,32914.45,31396.89,34532.927,12522.8,12162.94295896444,12775.8934720132
commons-lang,organic,classes,13061,8576,species_chaobunge,-4514.0,-3970.0,-5082.0,12522.8,12162.94295896444,12775.8934720132
commons-lang,organic,classes,13061,8576,species_jackknife,34140.0,33017.0,35263.0,12522.8,12162.94295896444,12775.8934720132
commons-lang,organic,classes,13061,8576,species_pcg,43503.0,39696.0,94466.0,12522.8,12162.94295896444,12775.8934720132
commons-lang,organic,classes,13061,8576,species_pnpmle,50803.0,46833.0,55780.0,12522.8,12162.94295896444,12775.8934720132
commons-lang,organic,classes,13061,8576,species_unpmle,44270.0,37149.0,370606320.0,12522.8,12162.94295896444,12775.8934720132
commons-lang,organic,classes,13061,8576,zelterman,32918.3436869529,30948.9425501568,34887.7448237489,12522.8,12162.94295896444,12775.8934720132
commons-lang,organic,methods,13061,8576,bootstrap,11067.4001115942,10927.3486237492,11207.4515994392,12522.8,12162.94295896444,12775.8934720132
commons-lang,organic,methods,13061,8576,ice,104318.173422457,96358.728178398,112277.618666515,12522.8,12162.94295896444,12775.8934720132
commons-lang,organic,methods,13061,8576,spader_chao,13224.121,12832.443,13651.842,12522.8,12162.94295896444,12775.8934720132
commons-lang,organic,methods,13061,8576,spader_ice,13554.87,13217.326,13916.963,12522.8,12162.94295896444,12775.8934720132
commons-lang,organic,methods,13061,8576,spader_ice1,16172.19,15562.372,16835.237,12522.8,12162.94295896444,12775.8934720132
commons-lang,organic,methods,13061,8576,spader_ichao2,14082.021,13797.294,14382.275,12522.8,12162.94295896444,12775.8934720132
commons-lang,organic,methods,13061,8576,species_chaobunge,29590.0,24894.0,35540.0,12522.8,12162.94295896444,12775.8934720132
commons-lang,organic,methods,13061,8576,species_jackknife,16654.0,15952.0,17356.0,12522.8,12162.94295896444,12775.8934720132
commons-lang,organic,methods,13061,8576,species_pcg,4070061.0,4070404.0,4072042.0,12522.8,12162.94295896444,12775.8934720132
commons-lang,organic,methods,13061,8576,species_pnpmle,14486.0,14193.0,16352.0,12522.8,12162.94295896444,12775.8934720132
commons-lang,organic,methods,13061,8576,species_unpmle,14484.0,14195.0,17352.0,12522.8,12162.94295896444,12775.8934720132
commons-lang,organic,methods,13061,8576,zelterman,15810.0977070995,15131.8285774925,16488.3668367065,12522.8,12162.94295896444,12775.8934720132
commons-lang,random,classes,13061,9357,bootstrap,12574.9836571018,8146.29864861585,17003.6686655877,12522.8,12162.94295896444,12775.8934720132
commons-lang,random,classes,13061,9357,ice,11700.9791716603,11337.1887796726,12064.769563648,12522.8,12162.94295896444,12775.8934720132
commons-lang,random,classes,13061,9357,spader_chao,10711.191,10594.752,10838.584,12522.8,12162.94295896444,12775.8934720132
commons-lang,random,classes,13061,9357,spader_ice,11622.636,11483.324,11771.076,12522.8,12162.94295896444,12775.8934720132
commons-lang,random,classes,13061,9357,spader_ice1,11622.636,11483.324,11771.076,12522.8,12162.94295896444,12775.8934720132
commons-lang,random,classes,13061,9357,spader_ichao2,10711.191,10594.752,10838.584,12522.8,12162.94295896444,12775.8934720132
commons-lang,random,classes,13061,9357,species_chaobunge,11329.0,11124.0,11559.0,12522.8,12162.94295896444,12775.8934720132
commons-lang,random,classes,13061,9357,species_jackknife,12852.0,12688.0,13016.0,12522.8,12162.94295896444,12775.8934720132
commons-lang,random,classes,13061,9357,species_pcg,12580.0,12495.0,12861.0,12522.8,12162.94295896444,12775.8934720132
commons-lang,random,classes,13061,9357,species_pnpmle,21872.0,21739.0,23412.0,12522.8,12162.94295896444,12775.8934720132
commons-lang,random,classes,13061,9357,species_unpmle,12583.0,12498.0,13920.0,12522.8,12162.94295896444,12775.8934720132
commons-lang,random,classes,13061,9357,zelterman,10140.7485123102,10028.8478778264,10252.649146794,12522.8,12162.94295896444,12775.8934720132
commons-lang,random,methods,13061,9357,bootstrap,11868.2001460962,8349.80098315678,15386.5993090357,12522.8,12162.94295896444,12775.8934720132
commons-lang,random,methods,13061,9357,ice,38572.5057390191,32199.0745960234,44945.9368820147,12522.8,12162.94295896444,12775.8934720132
commons-lang,random,methods,13061,9357,spader_chao,12219.733,11980.961,12480.232,12522.8,12162.94295896444,12775.8934720132
commons-lang,random,methods,13061,9357,spader_ice,12761.438,12527.874,13012.207,12522.8,12162.94295896444,12775.8934720132
commons-lang,random,methods,13061,9357,spader_ice1,13769.698,13426.598,14141.725,12522.8,12162.94295896444,12775.8934720132
commons-lang,random,methods,13061,9357,spader_ichao2,12931.363,12798.519,13069.334,12522.8,12162.94295896444,12775.8934720132
commons-lang,random,methods,13061,9357,species_chaobunge,15136.0,14530.0,15803.0,12522.8,12162.94295896444,12775.8934720132
commons-lang,random,methods,13061,9357,species_jackknife,14575.0,14109.0,15041.0,12522.8,12162.94295896444,12775.8934720132
commons-lang,random,methods,13061,9357,species_pcg,12791.0,12609.0,15914.0,12522.8,12162.94295896444,12775.8934720132
commons-lang,random,methods,13061,9357,species_pnpmle,12804.0,12606.0,14204.0,12522.8,12162.94295896444,12775.8934720132
commons-lang,random,methods,13061,9357,species_unpmle,-1.0,-1.0,-1.0,12522.8,12162.94295896444,12775.8934720132
commons-lang,random,methods,13061,9357,zelterman,13318.3517119232,12919.9979997458,13716.7054241006,12522.8,12162.94295896444,12775.8934720132
commons-math,dynamosa,classes,47881,8445,bootstrap,11988.2781156722,10863.0859534626,13113.4702778818,46946.12,46109.89746728838,47469.98512041275
commons-math,dynamosa,classes,47881,8445,ice,51638.2964074835,41902.4778417333,61374.1149732336,46946.12,46109.89746728838,47469.98512041275
commons-math,dynamosa,classes,47881,8445,spader_chao,21201.091,20257.152,22220.463,46946.12,46109.89746728838,47469.98512041275
commons-math,dynamosa,classes,47881,8445,spader_ice,22529.191,21610.203,23512.329,46946.12,46109.89746728838,47469.98512041275
commons-math,dynamosa,classes,47881,8445,spader_ice1,32499.508,30420.577,34775.111,46946.12,46109.89746728838,47469.98512041275
commons-math,dynamosa,classes,47881,8445,spader_ichao2,23695.384,22912.602,24520.519,46946.12,46109.89746728838,47469.98512041275
commons-math,dynamosa,classes,47881,8445,species_chaobunge,-17612.0,-14050.0,-21742.0,46946.12,46109.89746728838,47469.98512041275
commons-math,dynamosa,classes,47881,8445,species_jackknife,29099.0,27922.0,30276.0,46946.12,46109.89746728838,47469.98512041275
commons-math,dynamosa,classes,47881,8445,species_pnpmle,46235.0,31720.0,43224.0,46946.12,46109.89746728838,47469.98512041275
commons-math,dynamosa,classes,47881,8445,species_unpmle,356514556.0,43121.0,358052652.0,46946.12,46109.89746728838,47469.98512041275
commons-math,dynamosa,classes,47881,8445,zelterman,23248.4559625203,22073.6099571405,24423.3019679,46946.12,46109.89746728838,47469.98512041275
commons-math,dynamosa,methods,47881,8445,bootstrap,10671.3300317681,9553.16120570156,11789.4988578347,46946.12,46109.89746728838,47469.98512041275
commons-math,dynamosa,methods,47881,8445,ice,57719.9419969401,39514.0472928352,75925.836701045,46946.12,46109.89746728838,47469.98512041275
commons-math,dynamosa,methods,47881,8445,spader_chao,11265.291,11009.68,11546.379,46946.12,46109.89746728838,47469.98512041275
commons-math,dynamosa,methods,47881,8445,spader_ice,11674.543,11441.182,11926.079,46946.12,46109.89746728838,47469.98512041275
commons-math,dynamosa,methods,47881,8445,spader_ice1,12958.536,12587.113,13363.264,46946.12,46109.89746728838,47469.98512041275
commons-math,dynamosa,methods,47881,8445,spader_ichao2,11936.823,11773.158,12108.536,46946.12,46109.89746728838,47469.98512041275
commons-math,dynamosa,methods,47881,8445,species_chaobunge,15350.0,14465.0,16342.0,46946.12,46109.89746728838,47469.98512041275
commons-math,dynamosa,methods,47881,8445,species_jackknife,13409.0,12987.0,13831.0,46946.12,46109.89746728838,47469.98512041275
commons-math,dynamosa,methods,47881,8445,species_pcg,11695.0,11430.0,13270.0,46946.12,46109.89746728838,47469.98512041275
commons-math,dynamosa,methods,47881,8445,species_pnpmle,18061.0,17883.0,18988.0,46946.12,46109.89746728838,47469.98512041275
commons-math,dynamosa,methods,47881,8445,species_unpmle,11646.0,11499.0,12511.0,46946.12,46109.89746728838,47469.98512041275
commons-math,dynamosa,methods,47881,8445,zelterman,13002.5532944688,12521.5191969193,13483.5873920183,46946.12,46109.89746728838,47469.98512041275
commons-math,organic,classes,47881,36195,bootstrap,40990.6989706234,32171.7441397314,49809.6538015153,46946.12,46109.89746728838,47469.98512041275
commons-math,organic,classes,47881,36195,ice,37029.123166926,36893.4353345432,37164.8109993088,46946.12,46109.89746728838,47469.98512041275
commons-math,organic,classes,47881,36195,spader_chao,36208.099,36202.514,36217.838,46946.12,46109.89746728838,47469.98512041275
commons-math,organic,classes,47881,36195,spader_ice,36341.614,36316.751,36371.553,46946.12,46109.89746728838,47469.98512041275
commons-math,organic,classes,47881,36195,spader_ice1,36341.614,36316.751,36371.553,46946.12,46109.89746728838,47469.98512041275
commons-math,organic,classes,47881,36195,spader_ichao2,36208.099,36202.514,36217.838,46946.12,46109.89746728838,47469.98512041275
commons-math,organic,classes,47881,36195,species_chaobunge,36328.0,36303.0,36354.0,46946.12,46109.89746728838,47469.98512041275
commons-math,organic,classes,47881,36195,species_jackknife,36741.0,36676.0,36806.0,46946.12,46109.89746728838,47469.98512041275
commons-math,organic,classes,47881,36195,species_pcg,37682.0,37659.0,37900.0,46946.12,46109.89746728838,47469.98512041275
commons-math,organic,classes,47881,36195,species_pnpmle,70356.0,70285.0,71102.0,46946.12,46109.89746728838,47469.98512041275
commons-math,organic,classes,47881,36195,species_unpmle,37698.0,37690.0,37954.0,46946.12,46109.89746728838,47469.98512041275
commons-math,organic,classes,47881,36195,zelterman,36195.0,36194.9999996535,36195.0000003465,46946.12,46109.89746728838,47469.98512041275
commons-math,organic,methods,47881,36195,bootstrap,39097.0523754302,32633.3557562399,45560.7489946205,46946.12,46109.89746728838,47469.98512041275
commons-math,organic,methods,47881,36195,ice,40235.6507654644,39537.5412171959,40933.7603137329,46946.12,46109.89746728838,47469.98512041275
commons-math,organic,methods,47881,36195,spader_chao,36219.129,36210.54,36232.466,46946.12,46109.89746728838,47469.98512041275
commons-math,organic,methods,47881,36195,spader_ice,36288.921,36270.022,36312.582,46946.12,46109.89746728838,47469.98512041275
commons-math,organic,methods,47881,36195,spader_ice1,36288.921,36270.022,36312.582,46946.12,46109.89746728838,47469.98512041275
commons-math,organic,methods,47881,36195,spader_ichao2,36219.129,36210.54,36232.466,46946.12,46109.89746728838,47469.98512041275
commons-math,organic,methods,47881,36195,species_chaobunge,36279.0,36259.0,36299.0,46946.12,46109.89746728838,47469.98512041275
commons-math,organic,methods,47881,36195,species_jackknife,36597.0,36541.0,36653.0,46946.12,46109.89746728838,47469.98512041275
commons-math,organic,methods,47881,36195,species_pcg,36710.0,36700.0,36777.0,46946.12,46109.89746728838,47469.98512041275
commons-math,organic,methods,47881,36195,species_pnpmle,36726.0,36716.0,36791.0,46946.12,46109.89746728838,47469.98512041275
commons-math,organic,methods,47881,36195,species_unpmle,36726.0,36739.0,36771.0,46946.12,46109.89746728838,47469.98512041275
commons-math,organic,methods,47881,36195,zelterman,36195.0021121686,36194.9119603197,36195.0922640175,46946.12,46109.89746728838,47469.98512041275
commons-math,random,classes,47881,36692,bootstrap,48928.0880482641,33005.4908058468,64850.6852906814,46946.12,46109.89746728838,47469.98512041275
commons-math,random,classes,47881,36692,ice,145397.771430968,98809.5807741896,191985.962087746,46946.12,46109.89746728838,47469.98512041275
commons-math,random,classes,47881,36692,spader_chao,47623.623,47191.296,48073.751,46946.12,46109.89746728838,47469.98512041275
commons-math,random,classes,47881,36692,spader_ice,54354.443,53741.716,54989.19,46946.12,46109.89746728838,47469.98512041275
commons-math,random,classes,47881,36692,spader_ice1,59024.918,58097.518,59992.498,46946.12,46109.89746728838,47469.98512041275
commons-math,random,classes,47881,36692,spader_ichao2,48072.525,47541.813,48629.196,46946.12,46109.89746728838,47469.98512041275
commons-math,random,classes,47881,36692,species_chaobunge,66514.0,64703.0,68438.0,46946.12,46109.89746728838,47469.98512041275
commons-math,random,classes,47881,36692,species_jackknife,57062.0,56453.0,57671.0,46946.12,46109.89746728838,47469.98512041275
commons-math,random,classes,47881,36692,species_pcg,50402.0,50216.0,51685.0,46946.12,46109.89746728838,47469.98512041275
commons-math,random,classes,47881,36692,species_pnpmle,50429.0,50220.0,55640.0,46946.12,46109.89746728838,47469.98512041275
commons-math,random,classes,47881,36692,species_unpmle,50428.0,50202.0,53070.0,46946.12,46109.89746728838,47469.98512041275
commons-math,random,classes,47881,36692,zelterman,47615.6080169511,47068.5171851476,48162.6988487547,46946.12,46109.89746728838,47469.98512041275
commons-math,random,methods,47881,36692,bootstrap,47470.3887530177,33333.262973026,61607.5145330093,46946.12,46109.89746728838,47469.98512041275
commons-math,random,methods,47881,36692,ice,402105.027160652,316657.958925641,487552.095395664,46946.12,46109.89746728838,47469.98512041275
commons-math,random,methods,47881,36692,spader_chao,53813.98,53125.116,54531.722,46946.12,46109.89746728838,47469.98512041275
commons-math,random,methods,47881,36692,spader_ice,58957.549,58229.81,59709.879,46946.12,46109.89746728838,47469.98512041275
commons-math,random,methods,47881,36692,spader_ice1,70043.01,68743.213,71395.518,46946.12,46109.89746728838,47469.98512041275
commons-math,random,methods,47881,36692,spader_ichao2,57849.422,57402.859,58305.615,46946.12,46109.89746728838,47469.98512041275
commons-math,random,methods,47881,36692,species_chaobunge,119969.0,111356.0,129525.0,46946.12,46109.89746728838,47469.98512041275
commons-math,random,methods,47881,36692,species_jackknife,65249.0,64280.0,66218.0,46946.12,46109.89746728838,47469.98512041275
commons-math,random,methods,47881,36692,species_pcg,55837.0,55373.0,57740.0,46946.12,46109.89746728838,47469.98512041275
commons-math,random,methods,47881,36692,species_pnpmle,56085.0,55762.0,59377.0,46946.12,46109.89746728838,47469.98512041275
commons-math,random,methods,47881,36692,species_unpmle,56083.0,55713.0,58271.0,46946.12,46109.89746728838,47469.98512041275
commons-math,random,methods,47881,36692,zelterman,60210.8268508351,59147.4764880911,61274.1772135792,46946.12,46109.89746728838,47469.98512041275
commons-net,dynamosa,classes,5764,2012,bootstrap,2961.29722341311,2732.51365712517,3190.08078970105,5722.42,5537.557875539729,5762.94741879488
commons-net,dynamosa,classes,5764,2012,ice,14116.8857991767,12104.9921006167,16128.7794977367,5722.42,5537.557875539729,5762.94741879488
commons-net,dynamosa,classes,5764,2012,spader_chao,6330.232,5715.902,7046.455,5722.42,5537.557875539729,5762.94741879488
commons-net,dynamosa,classes,5764,2012,spader_ice,8260.704,7168.301,9584.542,5722.42,5537.557875539729,5762.94741879488
commons-net,dynamosa,classes,5764,2012,spader_ice1,12593.599,9729.887,16519.887,5722.42,5537.557875539729,5762.94741879488
commons-net,dynamosa,classes,5764,2012,spader_ichao2,7031.785,6445.115,7696.094,5722.42,5537.557875539729,5762.94741879488
commons-net,dynamosa,classes,5764,2012,species_chaobunge,-2532.0,-1256.0,-4309.0,5722.42,5537.557875539729,5762.94741879488
commons-net,dynamosa,classes,5764,2012,species_jackknife,7479.0,6923.0,8035.0,5722.42,5537.557875539729,5762.94741879488
commons-net,dynamosa,classes,5764,2012,species_pcg,6754.0,6491.0,13791.0,5722.42,5537.557875539729,5762.94741879488
commons-net,dynamosa,classes,5764,2012,species_pnpmle,6895.0,6270.0,8677.0,5722.42,5537.557875539729,5762.94741879488
commons-net,dynamosa,classes,5764,2012,species_unpmle,6902.0,6230.0,26228.0,5722.42,5537.557875539729,5762.94741879488
commons-net,dynamosa,classes,5764,2012,zelterman,6550.60066916613,5834.39768176571,7266.80365656654,5722.42,5537.557875539729,5762.94741879488
commons-net,dynamosa,methods,5764,2012,bootstrap,2447.93304884245,2411.05140519909,2484.81469248582,5722.42,5537.557875539729,5762.94741879488
commons-net,dynamosa,methods,5764,2012,ice,5403.31009230038,4680.78881341143,6125.83137118934,5722.42,5537.557875539729,5762.94741879488
commons-net,dynamosa,methods,5764,2012,spader_chao,2409.861,2330.08,2509.651,5722.42,5537.557875539729,5762.94741879488
commons-net,dynamosa,methods,5764,2012,spader_ice,2403.134,2339.49,2479.146,5722.42,5537.557875539729,5762.94741879488
commons-net,dynamosa,methods,5764,2012,spader_ice1,2489.836,2406.239,2591.159,5722.42,5537.557875539729,5762.94741879488
commons-net,dynamosa,methods,5764,2012,spader_ichao2,2509.226,2463.44,2559.656,5722.42,5537.557875539729,5762.94741879488
commons-net,dynamosa,methods,5764,2012,species_chaobunge,2552.0,2442.0,2678.0,5722.42,5537.557875539729,5762.94741879488
commons-net,dynamosa,methods,5764,2012,species_jackknife,2817.0,2633.0,3001.0,5722.42,5537.557875539729,5762.94741879488
commons-net,dynamosa,methods,5764,2012,species_pcg,978849.0,978920.0,979317.0,5722.42,5537.557875539729,5762.94741879488
